date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2002-02-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,1710.0,3.0058
2002-02-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6125.0,10.7666
2002-02-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,1670.0,2.9355
2002-03-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,1918.0,3.3715
2002-03-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6250.0,10.9863
2002-03-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,1750.0,3.0762
2002-04-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,44.6,0.0434
2002-04-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,35.2,0.0343
2002-04-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,52.1,0.0507
2002-04-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2033.0,3.5736
2002-04-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6167.0,10.8404
2002-04-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,1943.0,3.4154
2002-05-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,44.6,0.0434
2002-05-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,35.2,0.0343
2002-05-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,54.7,0.0533
2002-05-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2220.0,3.9023
2002-05-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6000.0,10.5468
2002-05-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2000.0,3.5156
2002-06-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2248.0,3.9515
2002-06-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6000.0,10.5468
2002-06-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2000.0,3.5156
2002-08-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,46.95,0.0457
2002-08-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,36.55,0.0356
2002-08-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,54.7,0.0533
2002-10-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,49.9,0.0486
2002-10-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,39.75,0.0387
2002-10-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,56.6,0.0551
2002-11-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,1709.0,3.0041
2002-11-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,5000.0,8.789
2002-11-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2667.0,4.6881
2002-12-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,1667.0,2.9303
2002-12-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,5000.0,8.789
2002-12-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2334.0,4.1027
2003-01-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,20.0,0.0195
2003-01-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,22.4,0.0218
2003-01-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,actual,Retail,MWK,22.28,0.0217
2003-01-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,actual,Retail,MWK,19.13,0.0186
2003-01-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,actual,Retail,MWK,17.97,0.0175
2003-01-15,Central Region,Ntcheu,Lizulu,-14.516667,34.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,17.98,0.0175
2003-01-15,Central Region,Ntchisi,Ntchisi,-13.366669654846191,33.91835021972656,cereals and tubers,Maize,KG,actual,Retail,MWK,18.18,0.0177
2003-01-15,Northern Region,Chitipa,Chitipa,-9.716667,33.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,13.91,0.0135
2003-01-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Maize,KG,actual,Retail,MWK,16.15,0.0157
2003-01-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,17.77,0.0173
2003-01-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,17.22,0.0168
2003-01-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,14.01,0.0136
2003-01-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,19.33,0.0188
2003-01-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,19.02,0.0185
2003-01-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,22.06,0.0215
2003-01-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,21.38,0.0208
2003-01-15,Southern Region,Nsanje,Bangula,-16.55,35.133333,cereals and tubers,Maize,KG,actual,Retail,MWK,18.55,0.0181
2003-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,1875.0,3.2959
2003-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,5625.0,9.8877
2003-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2500.0,4.3945
2003-01-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Maize,KG,actual,Retail,MWK,17.5,0.017
2003-02-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,57.4,0.0559
2003-02-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,43.45,0.0423
2003-02-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,61.95,0.0603
2003-02-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,20.65,0.0201
2003-02-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,19.6,0.0191
2003-02-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,actual,Retail,MWK,22.36,0.0218
2003-02-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,actual,Retail,MWK,18.92,0.0184
2003-02-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,actual,Retail,MWK,17.17,0.0167
2003-02-15,Central Region,Ntcheu,Lizulu,-14.516667,34.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,16.21,0.0158
2003-02-15,Central Region,Ntchisi,Ntchisi,-13.366669654846191,33.91835021972656,cereals and tubers,Maize,KG,actual,Retail,MWK,16.11,0.0157
2003-02-15,Central Region,Salima,Salima,-13.783333,34.433333,cereals and tubers,Maize,KG,actual,Retail,MWK,19.56,0.0191
2003-02-15,Northern Region,Chitipa,Chitipa,-9.716667,33.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,14.19,0.0138
2003-02-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Maize,KG,actual,Retail,MWK,14.95,0.0146
2003-02-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,15.1,0.0147
2003-02-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,16.84,0.0164
2003-02-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,15.64,0.0152
2003-02-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,20.05,0.0195
2003-02-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,19.49,0.019
2003-02-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,22.33,0.0217
2003-02-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,20.88,0.0203
2003-02-15,Southern Region,Nsanje,Bangula,-16.55,35.133333,cereals and tubers,Maize,KG,actual,Retail,MWK,19.08,0.0186
2003-02-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,1958.0,3.4418
2003-02-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,5750.0,10.1074
2003-02-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2250.0,3.9551
2003-02-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Maize,KG,actual,Retail,MWK,16.84,0.0164
2003-03-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,59.7,0.0581
2003-03-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,48.52,0.0473
2003-03-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,66.95,0.0652
2003-03-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,20.11,0.0196
2003-03-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,19.53,0.019
2003-03-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,actual,Retail,MWK,17.08,0.0166
2003-03-15,Central Region,Ntcheu,Lizulu,-14.516667,34.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,17.36,0.0169
2003-03-15,Central Region,Ntchisi,Ntchisi,-13.366669654846191,33.91835021972656,cereals and tubers,Maize,KG,actual,Retail,MWK,18.49,0.018
2003-03-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Maize,KG,actual,Retail,MWK,12.99,0.0127
2003-03-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,18.69,0.0182
2003-03-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,17.11,0.0167
2003-03-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,16.21,0.0158
2003-03-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,18.17,0.0177
2003-03-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,18.37,0.0179
2003-03-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,19.59,0.0191
2003-03-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,14.82,0.0144
2003-03-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,21.27,0.0207
2003-03-15,Southern Region,Nsanje,Bangula,-16.55,35.133333,cereals and tubers,Maize,KG,actual,Retail,MWK,16.6,0.0162
2003-03-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2330.0,4.0957
2003-03-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,5700.0,10.0195
2003-03-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2334.0,4.1027
2003-04-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,62.0,0.0604
2003-04-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,47.8,0.0465
2003-04-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,65.8,0.0641
2003-04-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,11.46,0.0112
2003-04-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,14.38,0.014
2003-04-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,actual,Retail,MWK,16.89,0.0165
2003-04-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,cereals and tubers,Maize,KG,actual,Retail,MWK,15.0,0.0146
2003-04-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,actual,Retail,MWK,9.4,0.0092
2003-04-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,actual,Retail,MWK,16.76,0.0163
2003-04-15,Central Region,Ntcheu,Lizulu,-14.516667,34.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,18.57,0.0181
2003-04-15,Central Region,Ntchisi,Ntchisi,-13.366669654846191,33.91835021972656,cereals and tubers,Maize,KG,actual,Retail,MWK,18.98,0.0185
2003-04-15,Northern Region,Chitipa,Chitipa,-9.716667,33.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,9.29,0.009
2003-04-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Maize,KG,actual,Retail,MWK,11.56,0.0113
2003-04-15,Northern Region,Mzimba,Embangweni,-12.166667,33.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,16.03,0.0156
2003-04-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,16.66,0.0162
2003-04-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,13.28,0.0129
2003-04-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,12.95,0.0126
2003-04-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,15.54,0.0151
2003-04-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,11.4,0.0111
2003-04-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,11.25,0.011
2003-04-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,11.89,0.0116
2003-04-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,19.82,0.0193
2003-04-15,Southern Region,Nsanje,Bangula,-16.55,35.133333,cereals and tubers,Maize,KG,actual,Retail,MWK,15.0,0.0146
2003-04-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2499.0,4.3928
2003-04-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,6000.0,10.5468
2003-04-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,1833.0,3.2221
2003-04-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,cereals and tubers,Maize,KG,actual,Retail,MWK,10.93,0.0106
2003-04-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Maize,KG,actual,Retail,MWK,10.0,0.0097
2003-05-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,58.8,0.0573
2003-05-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,45.5,0.0443
2003-05-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,65.8,0.0641
2003-05-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,7.82,0.0076
2003-05-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,9.0,0.0088
2003-05-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,actual,Retail,MWK,11.2,0.0109
2003-05-15,Central Region,Nkhotakota,Dwangwa,-12.566667,34.15,cereals and tubers,Maize,KG,actual,Retail,MWK,12.68,0.0124
2003-05-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,actual,Retail,MWK,10.04,0.0098
2003-05-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,actual,Retail,MWK,16.22,0.0158
2003-05-15,Central Region,Ntcheu,Lizulu,-14.516667,34.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,8.89,0.0087
2003-05-15,Northern Region,Chitipa,Chitipa,-9.716667,33.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,7.89,0.0077
2003-05-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Maize,KG,actual,Retail,MWK,10.97,0.0107
2003-05-15,Northern Region,Mzimba,Embangweni,-12.166667,33.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,11.15,0.0109
2003-05-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,8.85,0.0086
2003-05-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,11.46,0.0112
2003-05-15,Northern Region,Nkhata Bay,Nkhata Bay,-11.608197,34.29859,cereals and tubers,Maize,KG,actual,Retail,MWK,13.99,0.0136
2003-05-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Maize,KG,actual,Retail,MWK,11.51,0.0112
2003-05-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,14.08,0.0137
2003-05-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,7.64,0.0074
2003-05-15,Southern Region,Machinga,Ntaja,-14.866667,35.533333,cereals and tubers,Maize,KG,actual,Retail,MWK,8.99,0.0088
2003-05-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Maize,KG,actual,Retail,MWK,9.51,0.0093
2003-05-15,Southern Region,Mangochi,Namwera,-14.366667,35.5,cereals and tubers,Maize,KG,actual,Retail,MWK,18.94,0.0184
2003-05-15,Southern Region,Nsanje,Bangula,-16.55,35.133333,cereals and tubers,Maize,KG,actual,Retail,MWK,13.53,0.0132
2003-05-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2667.0,4.6881
2003-05-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,5833.0,10.2533
2003-05-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,1889.0,3.3205
2003-05-15,Southern Region,Thyolo,Luchenza,-16.016667,35.3,cereals and tubers,Maize,KG,actual,Retail,MWK,8.51,0.0083
2003-06-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,58.8,0.0573
2003-06-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,45.5,0.0443
2003-06-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,62.8,0.0612
2003-06-15,Central Region,Dowa,Dowa,-13.683333,33.983333,cereals and tubers,Maize,KG,actual,Retail,MWK,7.71,0.0075
